X,Y,Frequency
0.0,0.0,27
0.003003003003003003,0.6006638152427073,27
0.006006006006006006,1.0760205463708838,27
0.009009009009009009,1.332238760946739,27
0.012012012012012012,1.3304488686064728,27
0.015015015015015015,1.0962794293749778,27
0.018018018018018018,0.7130259217711518,27
0.02102102102102102,0.3001910371870331,27
0.024024024024024024,-0.017149434995350155,27
0.02702702702702703,-0.14037129752556554,27
0.03003003003003003,-0.022580527713912835,27
0.03303303303303303,0.31927724942478675,27
0.036036036036036036,0.8085544186258364,27
0.03903903903903904,1.3282374401923231,27
0.04204204204204204,1.7505721770194724,27
0.04504504504504504,1.969455674206563,27
0.04804804804804805,1.9273684870096277,27
0.05105105105105105,1.6300076958737122,27
0.05405405405405406,1.1449039195346946,27
0.057057057057057055,0.5843727475806525,27
0.06006006006006006,0.07712913759677109,27
0.06306306306306306,-0.2642278657617041,27
0.06606606606606606,-0.3716043626841382,27
0.06906906906906907,-0.23846737729961043,27
0.07207207207207207,0.07876145350193409,27
0.07507507507507508,0.4753248399286323,27
0.07807807807807808,0.8250449387633473,27
0.08108108108108109,1.0126949517720185,27
0.08408408408408408,0.9636015771757596,27
0.08708708708708708,0.6629557984420231,27
0.09009009009009009,0.15992318685886936,27
0.09309309309309309,-0.4444946541200425,27
0.0960960960960961,-1.0227691091048916,27
0.0990990990990991,-1.452900644287163,27
0.1021021021021021,-1.6490848892583283,27
0.10510510510510511,-1.5832044638349894,27
0.10810810810810811,-1.2916920741805769,27
0.1111111111111111,-0.8660254037844428,27
0.11411411411411411,-0.4292710579823815,27
0.11711711711711711,-0.10463759700594077,27
0.12012012012012012,0.015973248408977292,27
0.12312312312312312,-0.10457193844492974,27
0.12612612612612611,-0.4391241800670843,27
0.12912912912912913,-0.9031028024646678,27
0.13213213213213212,-1.3759715950601403,27
0.13513513513513514,-1.7318861576634488,27
0.13813813813813813,-1.8717284310753062,27
0.14114114114114115,-1.7483916024035966,27
0.14414414414414414,-1.3788923025483688,27
0.14714714714714713,-0.8402320396627574,27
0.15015015015015015,-0.2500566024642159,27
0.15315315315315314,0.2629773614390877,27
0.15615615615615616,0.591605679952357,27
0.15915915915915915,0.6769038514464212,27
0.16216216216216217,0.5229380486556968,27
0.16516516516516516,0.19540301220133408,27
0.16816816816816815,-0.19540301220132988,27
0.17117117117117117,-0.5229380486556949,27
0.17417417417417416,-0.6769038514464198,27
0.17717717717717718,-0.5916056799523579,27
0.18018018018018017,-0.26297736143909267,27
0.1831831831831832,0.25005660246421413,27
0.18618618618618618,0.8402320396627472,27
0.1891891891891892,1.3788923025483668,27
0.1921921921921922,1.7483916024035944,27
0.19519519519519518,1.8717284310753066,27
0.1981981981981982,1.7318861576634519,27
0.2012012012012012,1.3759715950601452,27
0.2042042042042042,0.90310280246467,27
0.2072072072072072,0.439124180067092,27
0.21021021021021022,0.10457193844493062,27
0.2132132132132132,-0.015973248408977403,27
0.21621621621621623,0.10463759700593755,27
0.21921921921921922,0.429271057982377,27
0.2222222222222222,0.8660254037844306,27
0.22522522522522523,1.2916920741805753,27
0.22822822822822822,1.5832044638349867,27
0.23123123123123124,1.649084889258328,27
0.23423423423423423,1.4529006442871655,27
0.23723723723723725,1.0227691091048965,27
0.24024024024024024,0.44449465412004774,27
0.24324324324324323,-0.15992318685885953,27
0.24624624624624625,-0.6629557984420167,27
0.24924924924924924,-0.9636015771757577,27
0.25225225225225223,-1.012694951772018,27
0.2552552552552553,-0.8250449387633503,27
0.25825825825825827,-0.47532483992863483,27
0.26126126126126126,-0.07876145350193492,27
0.26426426426426425,0.23846737729960632,27
0.26726726726726724,0.3716043626841373,27
0.2702702702702703,0.2642278657617064,27
0.2732732732732733,-0.07712913759676787,27
0.27627627627627627,-0.5843727475806486,27
0.27927927927927926,-1.1449039195346848,27
0.2822822822822823,-1.630007695873712,27
0.2852852852852853,-1.9273684870096277,27
0.2882882882882883,-1.969455674206564,27
0.2912912912912913,-1.7505721770194758,27
0.29429429429429427,-1.3282374401923331,27
0.2972972972972973,-0.8085544186258387,27
0.3003003003003003,-0.31927724942478775,27
0.3033033033033033,0.022580527713909726,27
0.3063063063063063,0.14037129752556576,27
0.30930930930930933,0.017149434995349377,27
0.3123123123123123,-0.30019103718703044,27
0.3153153153153153,-0.7130259217711498,27
0.3183183183183183,-1.096279429374973,27
0.3213213213213213,-1.3304488686064713,27
0.32432432432432434,-1.3322387609467385,27
0.32732732732732733,-1.0760205463708872,27
0.3303303303303303,-0.6006638152427111,27
0.3333333333333333,-9.799650315725178e-15,27
0.3363363363363363,0.6006638152426983,27
0.33933933933933935,1.0760205463708838,27
0.34234234234234234,1.332238760946739,27
0.34534534534534533,1.3304488686064737,27
0.3483483483483483,1.0962794293749858,27
0.35135135135135137,0.7130259217711549,27
0.35435435435435436,0.30019103718703366,27
0.35735735735735735,-0.01714943499534638,27
0.36036036036036034,-0.14037129752556565,27
0.36336336336336333,-0.02258052771391783,27
0.3663663663663664,0.3192772494247845,27
0.36936936936936937,0.8085544186258341,27
0.37237237237237236,1.3282374401923152,27
0.37537537537537535,1.750572177019468,27
0.3783783783783784,1.9694556742065634,27
0.3813813813813814,1.9273684870096288,27
0.3843843843843844,1.6300076958737209,27
0.38738738738738737,1.1449039195346973,27
0.39039039039039036,0.5843727475806604,27
0.3933933933933934,0.07712913759677176,27
0.3963963963963964,-0.26422786576170243,27
0.3993993993993994,-0.37160436268414054,27
0.4024024024024024,-0.23846737729961154,27
0.40540540540540543,0.07876145350193836,27
0.4084084084084084,0.47532483992862984,27
0.4114114114114114,0.8250449387633423,27
0.4144144144144144,1.012694951772014,27
0.4174174174174174,0.9636015771757619,27
0.42042042042042044,0.6629557984420202,27
0.42342342342342343,0.15992318685887097,27
0.4264264264264264,-0.4444946541200354,27
0.4294294294294294,-1.0227691091048785,27
0.43243243243243246,-1.452900644287161,27
0.43543543543543545,-1.649084889258329,27
0.43843843843843844,-1.5832044638349907,27
